text,label,cleaned_text
"Šis rīts rāda, cik operatīvi iestāžu un to struktūrvienibu vadītāji spēj reaģēt un pieņemt atbildīgus lēmumus par pēkšņo brīvdienu. #hokejs #hokejs2023  #Uzvara #Bronza #Saeima #Brīvdiena #SvētkuDiena",1,šis rīts rādīt cik operatīvs iestāde tas struktūrvienibu vadītājs spēt reaģēt pieņemt atbildīgs lēmums pēkšņs brīvdiena
"Nav tak nekāda saeima, kas kā dzimtļaudis rauj līdz pusnaktij.🤭",-1,nav kāds saeima kas dzimtļaudis raut pusnakts
"Es šo uztveršu tā- Saeima ir sabiedrības spogulis, viņi arī ir ļoti sapriecājušies. Tik ļoti, ka nesaprot, ko dara. Man arī tā ir gadījies. Kuram nav.",-1,es šis uztvert saeima sabiedrība spogulis viņš ļoti sapriecāties ļoti saprast ko darīt es gadīties kurt nav
Saeima jau nav  kā Zilā kalna Marta un Smiltēns nav Finks...😂,-1,saeima nav zils kalns marts smiltēns nav finks 😂
"Līdzīgi kā aptaujās nav tādu ""mēs"" interpretācijā, arī šajā Saeimas balsojumā dezinformējoši slinki ir rakstīt ziņās, ka ""Saeima lēma"", bez tās interesantas detaļas, ka tas bija iespējams tikai ar opozīcijas, sevišķi tās opozīcijas, kam citas izlases krekls bija mīļāks, atbalstu.",-1,līdzīgs aptauja nav tāds mēs interpretācija šis saeima balsojums dezinformēt slinks rakstīt ziņa saeima lemt tas interesants detaļa tas iespēt opozīcija sevišķs tas opozīcija kas cits izlase krekls mīļš atbalsts
"‼️Šodien atceltas visas tiesas sēdes!
Ņemot vērā, ka Saeima pirmdienu, 29. maiju, pasludinājusi par svētku dienu, šodien tiek atceltas visas tiesas sēdes. Par pārceltajām tiesas sēdēm ar lietas dalībniekiem tiesas sazināsies tuvākajās dienās.",0,šodien atcelt viss tiesa sēde ņemt vērā saeima pirmdiena maija pasludināt svētki dienēt šodien atcelt viss tiesa sēde pārcelt tiesa sēde liet dalībnieks tiesa sazināt tuvs diena
Saeima oficiāli saņem lielāko idiotu balvu.,-1,saeima oficiāls saņemt liels idiots balvi
"Tagad katru gadu, ja hokeja izlase iegūs 3.vietu, valstī būs brīvdiena? Vai arī Saeima vadījās pēc iespējas, ka vairāk tāda iespēja nudien  negadīsies?
Es to sauktu par likumdevēja bezatbildību un esmu vieglā šokā. 
Hokeju skatījos, par rezultātu priecājos.",-1,tagad katra gads hokejs izlase iegūt vieta valsts brīvdiena saeima vadīt iespēja vairāk tāds iespēt nudien gadīties es tas saukt likumdevējs bezatbildība viegls šoks hokejs skatīt rezultāts priecāties
"Saeima krogā uzsauc: Alus visiem!!
…Uz kroga rēķina!",-1,saeima krogs uzsaukt alus viss krogs rēķināt
"Un ir tik daudzi ražojošie uzņēmumi, kuri strādā 24/7  un ražo nodokļus, lai Saeimai būtu algas. Kur lai tagad liek bērnus? Un no kādiem līdzekļiem maksās dubulto likmi tiem, kuriemjā strādā šodien? Saeima ar šo sagrauj visu,ko izdarīja hokejisti.",-1,daudzi ražot uzņēmums kurš strādāt ražot nodoklis saeima būtu alga kurt tagad likt bērns kāds līdzeklis maksa dubultot likme tas kuriemjā strādāt šodien saeima šis sagraut viss ko izdarīt hokejists
"Jāvadās pēc Astro plāniem!

Kad ir Superlaiks, tad jārīkojas.

Man brīvdienas un darbdienas nedala Saeima un valdība, bet Dabas cikla atspoguļojums astro kalendārā!
Neesmu LV vadības vergs, kuram piešķir ko vai atņem 🤩

Atpūta šodien ir no 13 - 18. Līdz tam aktīva rosība.",1,vadīt astro plāns kad superlaiks rīkot es brīvdiena darbdiena dalīt saeima valdība daba cikls atspoguļojums astro kalendārs būt lv vadība vergs kurt piešķirt ko atņemt 🤩 atpūta šodien tas aktīvs rosība
"‼️ Ņemot vērā, ka Saeima pirmdienu, 29. maiju, pasludinājusi par svētku dienu, šodien tiek atceltas visas tiesas sēdes. Par pārceltajām tiesas sēdēm ar lietas dalībniekiem tiesas sazināsies tuvākajās dienās. Vairāk informācijas: tiesas.lv/aktualitates/sodie…",0,ņemt vērā saeima pirmdiena maija pasludināt svētki dienēt šodien atcelt viss tiesa sēde pārcelt tiesa sēde liet dalībnieks tiesa sazināt tuvs diena vairāk informācija
Pēc patrejiskās piederības - valdība ir kritusi.,-1,patrejiskās piederība valdība krist
"Tas jau pareizi, ka valstij pašai būtu jāvada reformas izglitībā, tik tā nelaime, ka šodien prezentētais valdībā nemaz to neparedz. Nepietiek ar metodisku vadību. Jāpārņem (vismaz uz laiku) arī skolas. Jāiet Igaunijas ceļš.",-1,tas pareizs valsts pats būtu vadīt reforma izglitībā laime šodien prezentēt valdība nemaz tas paredzēt pietikt metodisks vadība pārņemt vismaz laiks skola jāiet igaunija ceļš
"lsm.lv/raksts/zinas/latvija/…
Saskandinam glāzes. Koalīcija ar ZZS ienāk valdībā.",1,saskandinam glāze koalīcija zzs ienākt valdība
"Dīvaini...Uz grābekļa visu laiku kāpj valdība, bet pa pieri dabū tauta...",-1,dīvains grābeklis viss laiks kāpt valdība piere dabūt tauta
"Piekrītu. Es ceru, ka nākamajā saeimā nebūs ne Stabilitātei, ne Nacionāļi. Latvijai tomēr jāiet uz priekšu, nevis jāmīņājas uz vietas un jāber sev pagātnes smiltis uz galvas.",-1,piekrist es cers nākt saeima būt stabilitāte nacionāļi latvija jāiet priekša mīņāt vieta bērt sevis pagātne smilts galva
"Pauka kungam kāds paskaidroja, ka, lai kļūtu par prezidentu, vispirms ir jāizvirza sevi par kandidātu un bez tā nu nekādi nevar? Vai viņš domā, ka Saeima vienkārši sanāk kopā, apspriež ""tātā, kādi mums te cīši lobi cylvāki"", ievēl viņu un tad nostāda fakta priekšā?",-1,pauka kungs kāds paskaidrot kļūt prezidents vispirms izvirzīt sevis kandidāts kāds varēt viņš doma saeima vienkāršs sanākt kopa apspriest tātā kāds mēs cīši lobīt cylvāki ievēlēt viņš nostādīt fakts priekša
"Visi, kuri īd par sūdīgi pieņemto svētku sienas likumu Saeimā un, tam vēl pieskaņoto populismu.. Nu, piedodiet, bet, šādu dienu latviešiem pa ilgiem laikiem vajadzēja. Citādi tikai urļiki, putinisti un margināļi drīkst iziet ielās.
PS:darba cilvēks ar sūdīgu tiešraidi.
#hokejs 🇱🇻",-1,viss kurš īdēt sūdīgs pieņemt svētki siet likums saeima tas vēlēt pieskaņot populisms piedot šāda dienēt latvietis ilgs laiks vajadzēja citāds urļiki putinisti margināļi drīkstēt iziet iela ps darbs cilvēks sūdīgs tiešraide
"Ja Saeima ratificētu Stambulas konvenciju un aizstāvētu sievietes tik pat ātri, kā lemt par jaunu brīvdienu…",-1,saeima ratificēt stambula konvencija aizstāvēt sieviete ātrs lemt jauns brīvdiena
"Vispār fenomenāli. Saeima, kas nespēj pieņemt kopdzīves likumu, par prezidentu ievēl Rinkēviču:).",-1,vispār fenomenāls saeima kas spēt pieņemt kopdzīve likums prezidents ievēlēt rinkēviču
"#Brīvdiena ir ļoti laba ideja, tik to lēmumu #Saeima varēja pieņemt mazliet ātrāk, kamēr vēl cilvēki neguļ, tad tas būtu ideāli
#hokejs #valstssvētki #bronza #Latvija",1,ļoti labs ideja tas lēmums pieņemt mazliet ātrs vēlēt cilvēks gulēt tas būtu ideāls
"Klausoties debates saeimā - divu veidu politiķi: 1. ja nebūs, kā gribu es - pasaule sabruks, visi nomirs un civilizācijai gals. 2. pasaulē ir daudz idejas un daudzas, dažādas labas idejas, mēs to cienām un gribam dažādību, uzskaitot savas idejas plusus #PrezidentaVēlēšanas2023",-1,klausīt debates saeima divi veids politiķis būt griba es pasaule sabrukt viss nomirt civilizācija gals pasaule daudz ideja daudzas dažāds labs ideja mēs tas cienām gribēt dažādība uzskaitīt savs ideja pluss
"Tiem, ka šausminās par tirgu Saeimā, iesaku neiedziļināties, kā darbojas Eiroparlaments. Aizies ar sirdi! ES koalīcijas nav, jo nav min.kab. un pilnīgi par katru balsojumu notiek tirgus: ja jūs nobalsosiet par mūsu rezolūciju, mēs piekāpsimies jums tur utt.",-1,tas šausmināt tirgus saeima iesacīt iedziļināt darboties eiroparlaments aiziet sirds es koalīcija nav nav minēt kab pilnīgs katra balsojums notikt tirgus jūs nobalsot mēs rezolūcija mēs piekāpt jums turēt utt
"Esmu mierīga, saprotoša, pieklājīga, racionāla... Bet, lūdzu, kāds, kuru es satieku ikdienā, atzīstiet, ka balsojāt par sleseriešiem, lai es varētu izgāzt dusmas par to, ka viņš ir Saeimā. Manā versijā tas būs nedaudz nikni un nosodoši skatītes, bet tomēr.",-1,mierīgs saprast pieklājīgs racionāls lūgt kāds kurt es satikt ikdiena atzīt balsot sleseriešiem es varēt izgāzt dusmas tas viņš saeima mana versija tas daudzi nikns nosodīt skate
"Kamēr politiķi viens otru publiski nepiekauj  (Saeimā), viss ir normas robežās.",-1,politiķis viens otrs publisks piekaut saeima viss norma robeža
"Ha! Saeimā viss notiek attālināti. 
Palīgi var dzīvot visur, kur ir internets.",-1,ha saeima viss notikt attālināt palīgs dzīvot visur kurt internets
"Kopš Krievijas iebrukuma Ukrainā ir daudz padarīts: nojaukti vai aizvākti agresora simboli,beidzies prokrievisko un prokomunistisko politiķu triumfs Saeimā un Rīgā.
Laiks atteikties arī no autoritārās diktatūras simboliem,tostarp Kārļa Ulmaņa vārda ielu nosaukumos un LR likumos!",1,krievija iebrukums ukraina daudz padarīt nojaukt aizvākt agresors simbols beigt prokrievisko prokomunistisko politiķis triumfs saeima rīga laiks atteikt autoritārs diktatūra simbols tostarp kārlis ulmanis vārds iela nosaukums lr likums
"Nu jauki! man vārās asinis! Demisionēja vienīgā iekšlietu ministre (dēļ kaut kādām purkšķu puķēm), kas parūpējās par @Valsts_policija izglītošanu nākotnē. @krisjaniskarins  bija tā vērts?! A ko dara Saeima? @EdvardsSmiltens  Kad likums tiks sakārtots? cigļi cigļi!!!",-1,jauks es vārīt asins demisionēt vienīgs iekšlietas ministrs kāds purkšķēt puķe kas parūpēt policija izglītot nākotne vērt a ko darīt saeima kad likums sakārtot ciglis ciglis
"Šitas ir ….., apmaksājiet man visu, tad es jums Saeimā strādāšu. Ja ne, atgriezīšos pie trauku mazgāšanas 😀",-1,šitas apmaksāt es viss es jums saeima strādāt atgriezt trauks mazgāt 😀
Arī Saeimā?,0,saeima
"Bet nejēgas gan var strādāt gan pašvaldībās,gan saeimā,gan ierēdniecībā gudrus,taisnīgus un galvenais godīgus tautai uzticīgus tur maz redz",-1,jēga strādāt pašvaldība saeima ierēdniecība gudrs taisnīgs galvens godīgs tauta uzticīgs turēt maz redzēt
Jo viņiem jumtu nodrošina maskaviju mīlošā Kariņa valdība...,-1,viņš jumts nodrošināt maskaviju mīlēt kariņa valdība
"Tagad jau palīdzu 6 pensionāriem maksāt rēķinus, diviem nav ibankas. Kāpēc valdība tik ļoti ienīst savus cilvēkus.",-1,tagad palīdzēt pensionārs maksāt rēķins divi nav ibankas kāpēc valdība ļoti ienīst savs cilvēks
"Jautājums jau bija retorisks - skaidrs, ka šī Saeima to neizdarīs.",-1,jautājums retorisks skaidrs šis saeima tas izdarīt
"labs jautājums. bet tas jāuzdod Saeimai. pirms kāda laika žurnālisti par to runāja, Saeima gan klusēja.",-1,labs jautājums tas uzdot saeima kāds laiks žurnālists tas runāt saeima klusēt
"Nē, tas brīdis tika sasniegts jau sen, vēl pirms Valsts kontroles revīzijas ziņojuma 2020.g. par 7.14 miljonu izzagšanu.
Šobrīd notiekošais – ir jau likumsakarīgas sekas. @MarisKucinskis atbildība te ir 2x, viņš ir gan ceturtais ministrs, gan bija NDK vadītājs iepriekšējā Saeimā.",-1,tas brīdis sasniegt sen vēlēt valsts kontrole revīzija ziņojums g miljons izzagt šobrīd notikt likumsakarīgs seka atbildība x viņš četri ministrs ndk vadītājs iepriekšējs saeima
Valdība lēma piešķirt papildu 83 000 eiro skolēnu dalībai mācību priekšmetu olimpiādēs un zinātniski pētniecisko darbu konkursos nacionālā un starptautiskā līmenī šogad.,0,valdība lemt piešķirt papildu eiro skolēns dalība mācība priekšmets olimpiāde zinātnisks pētniecisks darbs konkurss nacionāls starptautisks līmenis šogad
Valdība ar Rīgas domi piemetot sev algas izglāba statistiku 😁 lai nebūtu šoks ar “black swan” dips 😁. Tagad izskatamies zolidi,-1,valdība rīga dome piemest sevis alga izglābt statistika 😁 būtu šoks black swan dips 😁 tagad izskatamies zolidi
"Kur tieši Eiropā ir karš ? KUR ? Korupcijas perēklis ukraina nav Eiropa. Čakste no kapa pieceltos, ja zinātu kādi korumpēti mēsli ir valdībā šodien.",-1,kurt tiešs eiropa karš kurt korupcija perēklis ukraina nav eiropa čakste kaps piecelt zināt kāds korumpēt mēsls valdība šodien
"Prostitūtas ir tikumīgākas par šo politiķu bandu, kas nokļuvusi Saeimā.",-1,prostitūta tikumīgs šis politiķis banda kas nokļūt saeima
📍Siltā sezona ir klāt! Saeimā šobrīd notiek diskusijas attiecībā uz elektroskrejriteņu lietošanu un to nereti sastopamo patvaļu pilsētā. 🤔 AINĀRS ŠLESERS izsakās. #LatvijaPirmajāVietā,0,silts sezona klāt saeima šobrīd notikt diskusija attiecība elektroskrejriteņu lietot tas nereti sastapt patvaļa pilsēta ainārs šlesers izsacīt
"Igaunijā okupantu slvināšanas  vietas tika likvidētas, bet Latvijā ir pārāk liela piektā kolonna gan Saeimā, gan Valsts pārvaldē.",-1,igaunija okupants slvināšanas vieta likvidēt latvija pārs liels pieci kolonna saeima valsts pārvalde
Par kādu “valsti” un “neatkarību” te var iet runas? 🤡 Kā vispār šādi sarkanie deģenerāti tika Saeimā? Kas tur notiek ar tām vēlēšanām?,-1,kāds valsts atkarība iet runa vispār šāds sarkans deģenerāts saeima kas turēt notikt tas vēlēšanas
"Un, ar ko paliks prātā negatīvi: dažādi izturējās tad, kad Saeima pārkāpa ST spriedumu. Varakļāni viņam bija ""konstitucionāla krīze"", bet par partnerattiecībām nebija ne pīkstiena lsm.lv/raksts/zinas/latvija/…",-1,ko palikt prāts negatīvs dažāds izturēt kad saeima pārkāpt st spriedums varakļāni viņš konstitucionāls krīze partnerattiecības būt pīkstiens
"19.maijā Saeimā norisināsies Saeimas un NVO forums, un šogad parlamenta un nevalstisko organizāciju pārstāvju tikšanās būs veltīta drošības aspektiem.

NVO pārstāvji vēl var paspēt pieteikties līdz 11.maijam (ieskaitot), aizpildot reģistrācijas formu: ej.uz/cwd2.",0,maija saeima norisināties saeima nvo forums šogad parlaments valstisks organizācija pārstāve tikt veltīt drošība aspekts nvo pārstāvis vēlēt paspēt pieteikt maijs ieskaitīt aizpildīt reģistrācija forma
"Pēc tam, kad viņa ar sabiedriskā medija resursiem no miskastes izvilka un Saeimā ""ievadīja"" Kaimiņu, uztvert šo būtni nopietni ir milzīgs izaicinājums!
Nemaz nerunājot par ļoņu, Azov, kāri uz čekas naudu, piezīšanos sabiedriskajam medijam utt.",-1,tas kad viņš sabiedrisks medijs resurss miskaste izvilkt saeima ievadīt kaimiņš uztvert šis būtne nopietns milzīgs izaicinājums nemaz runāt ļoņu azov kārt čeka nauda piezīst sabiedrisks medijs utt
"kas tur tai saeimā atspoguļojas, par to vēl liels jautājums",-1,kas turēt tas saeima atspoguļot tas vēlēt liels jautājums
"Intervijā Kariņš samulsināja pat TV 3 žurnālistu, ar dažiem visai dīvainiem apgalvojumiem 👉. Piemēram, “inflācija gāžas lejā” un, ka tā augsta Latvijā ir  tāpēc, ka pie mums imantkārīgi uzņēmēji. Njā, kas gāžas tà ir valdība…",-1,intervija kariņš samulsināt tv žurnālists dažs viss dīvains apgalvojums 👉 piemērs inflācija gāzt leja augsts latvija mēs imantkārīgi uzņēmējs njā kas gāzt tà valdība
"Valdība nolēmusi bez atlīdzības nodot Ukrainai deviņus dzērājšoferiem konfiscētos transportlīdzekļus.

Automašīnas paredzētas Kijivas apgabala Bučas rajona Borščahivkas ciema padomei un Ukrainas Aizsardzības ministrijai, tostarp Ukrainas Aizsardzības ministrijas armijas daļām.",0,valdība nolemt atlīdzība nodot ukraina deviņi dzērājšoferiem konfiscēt transportlīdzeklis automašīna paredzēt kijivas apgabals buča rajons borščahivkas ciems padome ukraina aizsardzība ministrija tostarp ukraina aizsardzība ministrija armija daļa
"Kāpēc mūsu valdība 30 gadu laikā nav atjaunojusi mājas? 🤔 kāpēc dzīvojam kā bomzī, kāpēc uz ceļiem visur ir bedres? KĀPĒC?!
…Kāpēc Polija izskatījās kā Eiropas valsts, un kāpēc mēs sēdējām pilnā dir$ā?!!!",-1,kāpēc mēs valdība gads laiks nav atjaunot māja kāpēc dzīvot bomzī kāpēc ceļš visur bedre kāpēc kāpēc polija izskatīt eiropa valsts kāpēc mēs sēdēt pilns dir ā
"Ir izveidojušās divas plūsmas:

1) KF valdība, kura apgalvo, ka dara visu iespējamo.
2) Krievijas opozīcija ar Navaļnija štābu un Vāgner Prigožinu priekšgalā, kuri neveiksmēs vaino Krievijas valdību, KF armijas kadru nespēju un lādiņu nepietiekamību.

Cik tālu šī sadursme aizies?",0,izveidot divi plūsma kf valdība kura apgalvot darīt viss iespēt krievija opozīcija navaļnija štābs vāgners prigožinu priekšgals kurš veiksme vainot krievija valdība kf armija kadrs spēt lādiņš pietiekamība cik tāls šis sadursme aiziet
"Rinkevičs un Pinto - abi cienījami pretendenti. Tikai pirmais stiprinās V pozīcijas valdībā un tātad faktisko stagnāciju, otrs - pateicībā vilks pro valdībā, neapzinoties (jo ir labticīgā rietumniece) to ļaunumu, ko šie komjaunieši Latvijai spēj nodarīt.",-1,rinkevičs pinto abi cienīt pretendents viens stiprināt v pozīcija valdība tātad faktisks stagnācija otrs pateicība vilks pro valdība apzināt labticīgs rietumnieks tas ļaunums ko šis komjaunietis latvija spēt nodarīt
